Epoch,perm_data,perm_sim
1786,0.3400316,0.34743842
1787,0.34006652,0.34742886
1788,0.34006208,0.3474222
1789,0.34000468,0.34740067
1790,0.34001338,0.34739745
1791,0.34000298,0.34738052
1792,0.3399567,0.3473542
1793,0.3399452,0.3473623
1794,0.33993652,0.34734312
1795,0.33990225,0.3473135
1796,0.33991697,0.34731948
1797,0.33988214,0.34730333
1798,0.33988786,0.34727415
1799,0.33985922,0.34728524
1800,0.33984765,0.3472594
1801,0.3398383,0.34726396
1802,0.33985025,0.34724697
1803,0.33983207,0.3472482
1804,0.33976525,0.3472076
1805,0.33978656,0.3472087
1806,0.33976066,0.3471959
1807,0.33973908,0.3471652
1808,0.33971202,0.34715983
1809,0.33974576,0.347157
1810,0.339732,0.34714568
1811,0.33969876,0.34712854
1812,0.33969736,0.34711835
1813,0.33967772,0.34709695
1814,0.33964878,0.3470809
1815,0.33961102,0.34705886
1816,0.33960798,0.34708244
1817,0.33960128,0.34704426
1818,0.33960694,0.34705973
1819,0.33956367,0.34701827
1820,0.33954543,0.34700704
1821,0.33956218,0.34702757
1822,0.33955067,0.34696382
1823,0.33953315,0.346982
1824,0.3394977,0.3469463
1825,0.33946544,0.34694737
1826,0.33947158,0.34693354
1827,0.339485,0.34692386
1828,0.33946893,0.34691
1829,0.33945438,0.34690115
1830,0.33941796,0.34687874
1831,0.33941808,0.34688058
1832,0.33941093,0.34686223
1833,0.33938116,0.34684664
1834,0.33935943,0.34681723
1835,0.33935046,0.34680194
1836,0.3393493,0.34680977
1837,0.33937317,0.34679744
1838,0.3393126,0.34675682
1839,0.3392988,0.3467648
1840,0.3392825,0.34673342
1841,0.3393034,0.34673503
1842,0.3392566,0.3466876
1843,0.3392395,0.34669954
1844,0.33924845,0.34669462
1845,0.3392424,0.3466794
1846,0.33923814,0.346688
1847,0.33921596,0.34665
1848,0.33917823,0.34662008
1849,0.33916008,0.34658495
1850,0.33916643,0.3465987
1851,0.3391643,0.34659544
1852,0.33915386,0.34658727
1853,0.33913663,0.34653777
1854,0.3391278,0.34655312
1855,0.33909073,0.3465125
1856,0.33907145,0.34649712
1857,0.33907586,0.34648785
1858,0.33907977,0.3465057
1859,0.33906415,0.34645864
1860,0.33905327,0.34645998
1861,0.33905062,0.34644827
1862,0.33901775,0.34641716
1863,0.3390165,0.34639665
1864,0.33899385,0.34638366
1865,0.3389629,0.34635115
1866,0.33898354,0.34636322
1867,0.33897907,0.34634936
1868,0.33896634,0.34632713
1869,0.33893976,0.34631887
1870,0.33895725,0.34632263
1871,0.33889765,0.34627876
1872,0.3389052,0.34626088
1873,0.33887887,0.34623936
1874,0.3388864,0.34625286
1875,0.33888793,0.34623456
1876,0.33885297,0.34621078
1877,0.33884305,0.34617475
1878,0.33883452,0.3461697
1879,0.33883184,0.3461857
1880,0.33882546,0.3461482
1881,0.33880404,0.3461401
1882,0.3387898,0.3461009
1883,0.3387737,0.34610263
1884,0.33877072,0.346075
1885,0.3387354,0.34604615
1886,0.33872333,0.34605545
1887,0.3387585,0.34603003
1888,0.33872116,0.34601274
1889,0.33871844,0.3459901
1890,0.33869478,0.34598565
1891,0.3386813,0.34596807
1892,0.33867142,0.3459528
1893,0.338667,0.3459235
1894,0.3386573,0.3459109
1895,0.33863825,0.3459017
1896,0.33860657,0.34586325
1897,0.33861053,0.3458418
1898,0.33861884,0.3458725
1899,0.3385978,0.34582373
1900,0.3385631,0.34578508
1901,0.33861604,0.3458095
1902,0.33857924,0.34578165
1903,0.33852935,0.34575954
1904,0.33855918,0.3457355
1905,0.33851644,0.345723
1906,0.3385203,0.3457145
1907,0.3385017,0.34569415
1908,0.33845153,0.34562525
1909,0.33847892,0.34567457
1910,0.33845475,0.3456185
1911,0.3384615,0.34561554
1912,0.338435,0.34557858
1913,0.33843353,0.3456019
1914,0.338428,0.3455729
1915,0.33841184,0.3455541
1916,0.338423,0.34552836
1917,0.3383816,0.3454943
1918,0.3383529,0.34547538
1919,0.3383814,0.3454684
1920,0.33836186,0.3454477
1921,0.33833763,0.3454298
1922,0.33833656,0.34540826
1923,0.3383593,0.34542352
1924,0.33832625,0.3453793
1925,0.33829653,0.345361
1926,0.33829597,0.34533447
1927,0.3382994,0.34533978
1928,0.33827043,0.34530243
1929,0.33826908,0.34528238
1930,0.33826655,0.3452555
1931,0.338236,0.34523126
1932,0.33824125,0.34524173
1933,0.33821416,0.34519297
1934,0.338231,0.34518614
1935,0.33820048,0.34516507
1936,0.33819172,0.34514388
1937,0.33817515,0.34512925
1938,0.33814618,0.3451129
1939,0.33817622,0.34508777
1940,0.33817297,0.34507033
1941,0.3381396,0.3450277
1942,0.33812514,0.34502855
1943,0.3381241,0.34502605
1944,0.33807957,0.34498718
1945,0.33813313,0.3449522
1946,0.3380801,0.3449605
1947,0.33808273,0.34493732
1948,0.33805382,0.3449006
1949,0.33805987,0.34488755
1950,0.33805665,0.34485507
1951,0.33804175,0.34483954
1952,0.33801743,0.34482336
1953,0.33801568,0.34482238
1954,0.33797693,0.3447758
1955,0.3380129,0.3447783
1956,0.3379747,0.34474137
1957,0.33797652,0.34472346
1958,0.33796903,0.34472004
1959,0.33796048,0.34468824
1960,0.33797073,0.3446724
1961,0.3379375,0.3446297
1962,0.33794123,0.3446228
1963,0.33791038,0.34460926
1964,0.33790162,0.3445757
1965,0.3378828,0.34452873
1966,0.33787048,0.34454814
1967,0.3378742,0.3445102
1968,0.3378626,0.34446812
1969,0.337844,0.34447622
1970,0.33780012,0.34441918
1971,0.33783787,0.34442806
1972,0.33782557,0.3444044
1973,0.33779433,0.34437934
1974,0.33781707,0.34437436
1975,0.33779716,0.34433517
1976,0.3377543,0.3443156
1977,0.33777842,0.344295
1978,0.33777577,0.34425488
1979,0.33775562,0.34425336
1980,0.33773842,0.34421426
1981,0.33772683,0.3441802
1982,0.33772355,0.34418142
1983,0.33771345,0.34413895
1984,0.3376997,0.34415182
1985,0.3376858,0.3441138
1986,0.33767843,0.34408218
1987,0.33765492,0.3440793
1988,0.3376569,0.34401575
1989,0.33764875,0.3440229
1990,0.33764967,0.34396884
1991,0.3376191,0.34397006
1992,0.3376494,0.34395722
1993,0.33759367,0.34392643
1994,0.3375898,0.34387207
1995,0.33756298,0.34385842
1996,0.3375445,0.343852
1997,0.3375775,0.34382117
1998,0.33754924,0.34381446
1999,0.3375521,0.3437716
2000,0.33751908,0.34371704
2001,0.3375073,0.34372404
2002,0.3375027,0.34370053
2003,0.33749232,0.34368986
2004,0.33747953,0.34367386
2005,0.3374653,0.34361678
2006,0.3374451,0.34358737
2007,0.33745408,0.34356824
2008,0.33747527,0.34357682
2009,0.3374398,0.34354454
2010,0.33743206,0.3435195
2011,0.33739,0.34347084
2012,0.337395,0.34346876
2013,0.33742392,0.3434355
2014,0.33737436,0.34341672
2015,0.33739835,0.34340203
2016,0.33735564,0.34334764
2017,0.33733386,0.34331337
2018,0.3373335,0.34329128
2019,0.3373519,0.34331647
2020,0.33732712,0.34325358
2021,0.33730683,0.3432394
2022,0.33730197,0.34320775
2023,0.33729175,0.3431871
2024,0.3372975,0.3431743
2025,0.33724254,0.34313202
2026,0.33729222,0.34314048
2027,0.33729035,0.34313363
2028,0.33723584,0.34306374
2029,0.33722207,0.34303725
2030,0.33725962,0.3430389
2031,0.33721107,0.34298342
2032,0.337215,0.34296402
2033,0.3371907,0.34293163
2034,0.33719462,0.3429465
2035,0.3372011,0.3429035
2036,0.33716246,0.34283027
2037,0.33717075,0.34283605
2038,0.33712104,0.34279835
2039,0.3371183,0.34274602
2040,0.33710054,0.3427474
2041,0.33710048,0.34272566
2042,0.33710268,0.34269422
2043,0.33708864,0.34268674
2044,0.3371257,0.34269562
2045,0.33709875,0.34264544
2046,0.33706486,0.34261218
2047,0.33705297,0.34256503
2048,0.3370107,0.34251514
2049,0.33705267,0.34251854
2050,0.33708978,0.34254855
2051,0.33701688,0.34247595
2052,0.33700594,0.34245244
2053,0.33703676,0.3424733
2054,0.33699057,0.34237316
2055,0.33699346,0.3423903
2056,0.3369501,0.34234866
2057,0.33692637,0.34229374
2058,0.3369686,0.34229985
2059,0.3369298,0.34225446
2060,0.3369295,0.3422296
2061,0.33691084,0.3421865
2062,0.33690044,0.342188
2063,0.3368912,0.34218332
2064,0.33690616,0.34212774
2065,0.3368535,0.3420741
2066,0.33684394,0.34205547
2067,0.33683506,0.3420384
2068,0.3368555,0.3420214
2069,0.3368145,0.3419998
2070,0.33679205,0.3419286
2071,0.33682606,0.34195638
2072,0.3368248,0.34193334
2073,0.3367905,0.34188816
2074,0.33677858,0.34186777
2075,0.33678323,0.3418442
2076,0.3367587,0.34182808
2077,0.33674422,0.3417891
2078,0.33672354,0.3417414
2079,0.3367364,0.3417673
2080,0.33671016,0.3417039
2081,0.3367227,0.3416842
2082,0.3366949,0.3416359
2083,0.33668968,0.3416356
2084,0.33665144,0.3415723
2085,0.3366423,0.34155488
2086,0.3366711,0.34153894
2087,0.3366324,0.3414862
2088,0.33661634,0.34145996
2089,0.33661237,0.34143135
2090,0.33661285,0.34143874
2091,0.33662432,0.34142768
2092,0.33658865,0.34138072
2093,0.33658913,0.34134135
2094,0.33658236,0.34133822
2095,0.33656776,0.34128654
2096,0.33655822,0.34127194
2097,0.3365808,0.34127456
2098,0.3365557,0.341241
2099,0.33655405,0.3412161
2100,0.33653367,0.34118164
2101,0.33650848,0.3411374
2102,0.33650848,0.34110588
2103,0.33648333,0.34106922
2104,0.33647636,0.3410522
2105,0.33645704,0.3410469
2106,0.33646595,0.34098485
2107,0.3364178,0.34095508
2108,0.3364555,0.34096664
2109,0.33640894,0.34092873
2110,0.33639258,0.34087923
2111,0.33640042,0.34084895
2112,0.33640152,0.34083155
2113,0.33638352,0.34083068
2114,0.33638194,0.34077603
2115,0.33639467,0.34081864
2116,0.33634502,0.3407286
2117,0.33634058,0.34073576
2118,0.33632615,0.3406535
2119,0.33629498,0.3406266
2120,0.33632547,0.3406316
2121,0.3363195,0.34060645
2122,0.33627108,0.34057316
2123,0.33628762,0.34054166
2124,0.3362851,0.34051862
2125,0.3362534,0.34048736
2126,0.33625746,0.3404899
2127,0.33625865,0.3404562
2128,0.33623403,0.34042674
2129,0.33620268,0.3403732
2130,0.33624187,0.34038037
2131,0.33617625,0.34031853
2132,0.3362215,0.34034672
2133,0.33616376,0.34027025
2134,0.33618966,0.34026712
2135,0.3361424,0.34024373
2136,0.3361609,0.3402344
2137,0.33613166,0.34014982
2138,0.3361369,0.34014812
2139,0.3361384,0.34011945
2140,0.33612388,0.34012124
2141,0.33607936,0.3400625
2142,0.33608165,0.34004706
2143,0.33607322,0.34001336
2144,0.33605954,0.33999175
2145,0.3360838,0.3399902
2146,0.33602387,0.33992225
2147,0.33603626,0.33991393
2148,0.33599865,0.33986712
2149,0.3360111,0.33987793
2150,0.33599824,0.33982968
2151,0.3359944,0.33978096
2152,0.33594847,0.33977997
2153,0.3359834,0.3397639
2154,0.33597955,0.3397682
2155,0.33593842,0.33967105
2156,0.3359449,0.33965847
2157,0.33592418,0.3396536
2158,0.33592722,0.3396285
2159,0.3359101,0.3396261
2160,0.33590165,0.33962116
2161,0.3358875,0.33956257
2162,0.3359023,0.33953974
2163,0.33586666,0.33952817
2164,0.33588856,0.33948028
2165,0.33583805,0.33947632
2166,0.33580196,0.33939028
2167,0.3357925,0.33938512
2168,0.3358067,0.33936003
2169,0.33580837,0.33936444
2170,0.33578226,0.33932108
2171,0.33579758,0.3393363
2172,0.33576778,0.33929008
2173,0.33578458,0.33928585
2174,0.33580607,0.3392658
2175,0.33572787,0.33920336
2176,0.3357315,0.33918706
2177,0.33569464,0.33914617
2178,0.33570984,0.3391476
2179,0.3356721,0.33908406
2180,0.33567324,0.3390916
2181,0.33567142,0.33906323
2182,0.33569023,0.3390585
2183,0.33563703,0.33900443
2184,0.33563927,0.3390048
2185,0.33563203,0.33898383
2186,0.3356343,0.33897346
2187,0.33561105,0.3389239
2188,0.3356038,0.33891636
2189,0.33556834,0.33883345
2190,0.3355523,0.33883068
2191,0.33557191,0.3388157
2192,0.33553174,0.33877364
2193,0.33553216,0.3387306
2194,0.33554247,0.33874768
2195,0.33552352,0.33871785
2196,0.33550063,0.3387038
2197,0.3355006,0.3386568
2198,0.3354704,0.33862618
2199,0.33544555,0.33861238
2200,0.3354703,0.33862394
2201,0.33544916,0.33858448
2202,0.3354609,0.33857238
2203,0.33542994,0.33853292
2204,0.33537558,0.33847913
2205,0.3354182,0.3384707
2206,0.33542338,0.3384797
2207,0.33537352,0.3384287
2208,0.33538136,0.3384198
2209,0.33535644,0.33837754
2210,0.3353604,0.33835313
2211,0.3353361,0.33833334
2212,0.33530873,0.3382996
2213,0.33530438,0.33827263
2214,0.33529934,0.3382545
2215,0.3353038,0.3382624
2216,0.3352488,0.33818856
2217,0.33526006,0.33820292
2218,0.3352675,0.3381663
2219,0.3352361,0.33816513
2220,0.3352421,0.3381215
2221,0.33520916,0.3380878
2222,0.33524048,0.33811584
2223,0.33518952,0.33805564
2224,0.33515966,0.3380048
2225,0.3351907,0.33802497
2226,0.33517274,0.33803666
2227,0.33514115,0.33797032
2228,0.33516142,0.3379637
2229,0.33512244,0.33794028
2230,0.33512378,0.3379183
2231,0.3351195,0.33792132
2232,0.33508503,0.33787045
2233,0.3350806,0.3378244
2234,0.3350658,0.3378348
2235,0.33504707,0.33777705
2236,0.3350384,0.3377701
2237,0.33504865,0.33777505
2238,0.33504948,0.33772618
2239,0.33501214,0.33774602
2240,0.33499575,0.33770314
2241,0.33496708,0.33764645
2242,0.33497104,0.33767208
2243,0.3349588,0.33766007
2244,0.334934,0.33759144
2245,0.33493206,0.33757007
2246,0.3348905,0.33756924
2247,0.33491182,0.33754227
2248,0.3348841,0.3374989
2249,0.3349007,0.33749673
2250,0.3348764,0.33749515
2251,0.3348959,0.3374991
2252,0.33483976,0.33739278
2253,0.3348768,0.33744138
2254,0.33480075,0.3373586
2255,0.33483866,0.33739614
2256,0.33478504,0.33732566
2257,0.3347758,0.33731484
2258,0.3347661,0.3373106
2259,0.33474985,0.33726412
2260,0.33476534,0.33725944
2261,0.3347208,0.33722943
2262,0.33473697,0.33722937
2263,0.33470896,0.33719102
2264,0.3347112,0.33720124
2265,0.33470324,0.33718485
2266,0.33468238,0.33712792
2267,0.334645,0.33710676
2268,0.3346278,0.33706278
2269,0.3346479,0.33707482
2270,0.3346286,0.3370621
2271,0.3345992,0.3370069
2272,0.33460775,0.3369981
2273,0.3345983,0.33700934
2274,0.33453906,0.33695143
2275,0.33458725,0.3369518
2276,0.33457175,0.33692962
2277,0.33453357,0.33689737
2278,0.3345323,0.33687714
2279,0.33450776,0.33686027
2280,0.33453724,0.33686095
2281,0.3344716,0.3368062
2282,0.3344789,0.3368074
2283,0.3344616,0.33677724
2284,0.3344491,0.33676377
2285,0.3344238,0.33673862
2286,0.33443683,0.33673766
2287,0.33439758,0.3366931
2288,0.33441073,0.33667743
2289,0.33441523,0.33666742
2290,0.33437952,0.3366389
2291,0.3343153,0.3365765
2292,0.33432114,0.33656678
2293,0.33433017,0.33654967
2294,0.33431044,0.3365343
2295,0.33432716,0.3365431
2296,0.3343045,0.33652082
2297,0.33429626,0.33647943
2298,0.33425733,0.33646995
2299,0.33425876,0.33645496
2300,0.33423716,0.33641237
2301,0.33421153,0.33638656
2302,0.33419746,0.3363669
2303,0.33419457,0.33637848
2304,0.3341695,0.3363173
2305,0.3341902,0.33630836
2306,0.33418557,0.3363094
2307,0.33414248,0.33627576
2308,0.33409593,0.3362328
2309,0.33410633,0.33620918
2310,0.33411643,0.33622074
2311,0.33409953,0.33617368
2312,0.3340802,0.33616075
2313,0.33406764,0.3361448
2314,0.33407107,0.3361289
2315,0.33405653,0.33610153
2316,0.33400974,0.33607146
2317,0.33400333,0.3360668
2318,0.3339672,0.33601168
2319,0.33398288,0.33607408
2320,0.3339442,0.3359917
2321,0.33394644,0.33597308
2322,0.33391294,0.33593014
2323,0.33392704,0.33595505
2324,0.33393312,0.33592084
2325,0.33388463,0.3359108
2326,0.33390242,0.33592728
2327,0.33387986,0.3358553
2328,0.33386555,0.33584595
2329,0.33383,0.3357896
2330,0.3338281,0.33579993
2331,0.33381706,0.33577475
2332,0.33378318,0.3357157
2333,0.3337854,0.33573017
2334,0.33375677,0.33571464
2335,0.3337189,0.3356457
2336,0.33375692,0.3356798
2337,0.33372477,0.33565146
2338,0.3336965,0.33562386
2339,0.33368117,0.33557713
2340,0.33369222,0.3355673
2341,0.33368832,0.3356016
2342,0.3336654,0.33555892
2343,0.3336292,0.3354916
2344,0.33360016,0.3354795
2345,0.33361545,0.33549434
2346,0.33360952,0.33547106
2347,0.3335965,0.33543596
2348,0.33354342,0.33537632
2349,0.33354273,0.3353895
2350,0.33357698,0.33540085
2351,0.33349517,0.3353168
2352,0.3335164,0.3353767
2353,0.33349246,0.33532244
2354,0.33347318,0.3353141
2355,0.33347264,0.3352832
2356,0.33339685,0.3352324
2357,0.33346942,0.33526257
2358,0.33336705,0.33515975
2359,0.33342445,0.33520636
2360,0.33338684,0.33516333
2361,0.33340085,0.33516166
2362,0.3333574,0.33512062
2363,0.33338255,0.33511683
2364,0.33329293,0.33506116
2365,0.33332038,0.33507326
2366,0.3332726,0.33503345
2367,0.33328462,0.3350202
2368,0.3332661,0.3349963
2369,0.33320978,0.3349386
2370,0.33322477,0.33495244
2371,0.33321822,0.33494365
2372,0.3332459,0.33494937
2373,0.33318725,0.33490077
2374,0.33315516,0.33484742
2375,0.3331576,0.33483607
2376,0.3331582,0.33481222
2377,0.33313262,0.3348198
2378,0.33313018,0.33477554
2379,0.3331133,0.33478504
2380,0.3330637,0.33473736
2381,0.33306336,0.33472627
2382,0.33307245,0.33472294
2383,0.3330584,0.33470416
2384,0.333001,0.33465225
2385,0.33302405,0.3346237
2386,0.33301967,0.3346439
2387,0.3329637,0.33457017
2388,0.33294755,0.33456352
2389,0.3329421,0.33457157
2390,0.33294028,0.33455336
2391,0.3328956,0.334524
2392,0.3328946,0.33448142
2393,0.33285618,0.3344648
2394,0.33286908,0.3344581
2395,0.33284542,0.3344162
2396,0.33281457,0.3343799
2397,0.33277953,0.33435005
2398,0.33280435,0.33437914
2399,0.3327839,0.33432192
2400,0.33277178,0.3343207
2401,0.33273512,0.33428344
2402,0.33274147,0.33425978
2403,0.3327355,0.33427754
2404,0.33269703,0.33424047
2405,0.33271047,0.33422777
2406,0.3326516,0.33417714
2407,0.33263102,0.33414763
2408,0.33264777,0.33415705
2409,0.3326225,0.3341107
2410,0.33259222,0.33407632
2411,0.332577,0.33408564
2412,0.3325721,0.33402693
2413,0.33253527,0.33401883
2414,0.33251935,0.33400786
2415,0.33252695,0.3339816
2416,0.3324929,0.33393764
2417,0.33250463,0.33396003
2418,0.33245233,0.3339486
2419,0.3324379,0.33388397
2420,0.3324444,0.33386973
2421,0.33242917,0.33383536
2422,0.33240825,0.333856
2423,0.33233747,0.3337898
2424,0.33238235,0.33379295
2425,0.33234087,0.33373827
2426,0.33233324,0.3337472
2427,0.33229935,0.33368748
2428,0.33229083,0.3336976
2429,0.33228806,0.33367532
2430,0.33227178,0.3336605
2431,0.33224764,0.33361164
2432,0.3322139,0.33359167
2433,0.33221835,0.33357483
2434,0.33222282,0.3335644
2435,0.33217984,0.3335215
2436,0.33215895,0.3335131
2437,0.33216712,0.33350098
2438,0.33211535,0.33346182
2439,0.33211482,0.3334644
2440,0.33208942,0.3334198
2441,0.33204946,0.33336696
2442,0.33202642,0.33333945
2443,0.3320643,0.33336583
2444,0.33201048,0.33329326
2445,0.33201107,0.33327353
2446,0.33200133,0.33330444
2447,0.33198664,0.33327645
2448,0.33196917,0.3332601
2449,0.33192953,0.3332114
2450,0.33192006,0.3331956
2451,0.33189568,0.33315408
2452,0.3318751,0.33312982
2453,0.33186507,0.33311653
2454,0.33183634,0.3331035
2455,0.33182934,0.33306715
2456,0.33182317,0.33306
2457,0.33181882,0.33307004
2458,0.33178145,0.33302042
2459,0.33177263,0.3329874
2460,0.3317339,0.33296114
2461,0.33172,0.33294785
2462,0.33169883,0.33289972
2463,0.3316799,0.33290315
2464,0.3316301,0.332847
2465,0.33161348,0.3328075
2466,0.3316258,0.33281425
2467,0.33160812,0.33280468
2468,0.33162645,0.3328309
2469,0.3315763,0.332747
2470,0.3315368,0.33268663
2471,0.33153093,0.3326884
2472,0.33149377,0.3326788
2473,0.3314945,0.33265957
2474,0.33146286,0.3326348
2475,0.33147502,0.33262712
2476,0.3314682,0.33260491
2477,0.33143836,0.33254996
2478,0.3314032,0.33255875
2479,0.33135882,0.3324829
2480,0.3313607,0.33249447
2481,0.33133623,0.3324328
2482,0.33134088,0.33245707
2483,0.3312878,0.3324232
2484,0.33130112,0.3323943
2485,0.3312815,0.3323885
2486,0.33127645,0.332357
2487,0.33121938,0.33232737
2488,0.3311945,0.33226958
2489,0.33120564,0.3322977
2490,0.33116284,0.332262
2491,0.33116087,0.33222264
2492,0.33114418,0.33218512
2493,0.3311413,0.33216485
2494,0.33108166,0.3321501
2495,0.33108944,0.33215374
2496,0.33102363,0.33208573
2497,0.33104888,0.3321124
2498,0.33100188,0.33203483
2499,0.3310064,0.3320389
2500,0.3309636,0.33197728
2501,0.33095917,0.3319765
2502,0.33094004,0.33194515
2503,0.33094588,0.33193338
2504,0.33089003,0.33189365
2505,0.33088925,0.33188057
2506,0.33084878,0.33185297
2507,0.33083186,0.33180818
2508,0.33080685,0.33181116
2509,0.3307938,0.33176032
2510,0.33077812,0.3317601
2511,0.33077753,0.3317586
2512,0.3307501,0.33169928
2513,0.33069265,0.3316391
2514,0.33068705,0.33164564
2515,0.33067653,0.33161843
2516,0.33066025,0.33158892
2517,0.33069283,0.33161765
2518,0.33064315,0.33154443
2519,0.33061245,0.33155388
2520,0.33058825,0.3315085
2521,0.33055988,0.33147496
2522,0.3305569,0.33146995
2523,0.33050415,0.3313884
2524,0.3305442,0.3314104
2525,0.3304996,0.3313927
2526,0.33046994,0.33134103
2527,0.33045146,0.33133692
2528,0.33040902,0.33125728
2529,0.33040947,0.33127153
2530,0.33040193,0.3312635
2531,0.33037937,0.33124286
2532,0.33032247,0.33119884
2533,0.33031455,0.33114392
2534,0.33027378,0.3311354
2535,0.33025253,0.3310948
2536,0.3302463,0.33107215
2537,0.33024997,0.33108157
2538,0.33020702,0.3310285
2539,0.3302011,0.3309969
2540,0.3301825,0.33100453
2541,0.3301491,0.33092508
2542,0.33010745,0.33090374
2543,0.33012477,0.3308933
2544,0.33009496,0.3308762
2545,0.3300527,0.33081603
2546,0.33004612,0.33084658
2547,0.33004174,0.33077124
2548,0.32999703,0.33072957
2549,0.32997987,0.3307178
2550,0.32996053,0.33069485
2551,0.32993066,0.33066434
2552,0.329918,0.33064982
2553,0.32989728,0.33061332
2554,0.3299031,0.33062613
2555,0.32988718,0.3305634
2556,0.32981983,0.33053926
2557,0.3298111,0.33053896
2558,0.32979956,0.3305046
2559,0.32980013,0.33050457
2560,0.32971388,0.3304038
2561,0.3296898,0.3303829
2562,0.32971016,0.33037668
2563,0.32969704,0.33035895
2564,0.3296382,0.33029214
2565,0.3296411,0.33028173
2566,0.32961437,0.33026752
2567,0.32962087,0.33023968
2568,0.32960606,0.3302383
2569,0.3295974,0.3302241
2570,0.32953924,0.33014107
2571,0.32955024,0.33014792
2572,0.32948348,0.33011812
2573,0.32947364,0.33008555
2574,0.32947722,0.33005986
2575,0.3294572,0.33003688
2576,0.3294103,0.32998264
2577,0.3294095,0.32998073
2578,0.32939765,0.32993892
2579,0.32935032,0.3299208
2580,0.32932082,0.3298869
2581,0.32933092,0.32989997
2582,0.32933462,0.32986006
2583,0.32927155,0.32981333
2584,0.32922542,0.3297597
2585,0.3292248,0.3297471
2586,0.32922256,0.3297534
2587,0.3291916,0.32971787
2588,0.3291924,0.32968336
2589,0.32913128,0.32963976
2590,0.3291139,0.32959223
2591,0.32911903,0.32955915
2592,0.32903394,0.32952356
2593,0.3290452,0.3295175
2594,0.32901147,0.32947358
2595,0.32904035,0.32946476
2596,0.32899994,0.32945463
2597,0.3289775,0.32939696
2598,0.32895517,0.3293838
2599,0.32890943,0.32933632
2600,0.32890698,0.3293258
2601,0.32887208,0.32928827
2602,0.32883695,0.3292653
2603,0.32880107,0.3292131
2604,0.32883006,0.32922333
2605,0.3288177,0.32918847
2606,0.32875735,0.32913274
2607,0.32874236,0.32909203
2608,0.32875782,0.32916152
2609,0.32874924,0.32910836
2610,0.32873386,0.3290923
2611,0.32865426,0.32901847
2612,0.32863113,0.3289765
2613,0.3286285,0.32897773
2614,0.32862234,0.32895303
2615,0.3285908,0.32890788
2616,0.328559,0.32886204
2617,0.32856074,0.32883862
2618,0.32852387,0.32882524
2619,0.32850954,0.32878795
2620,0.3284552,0.3287206
2621,0.32841083,0.32867792
2622,0.3284252,0.32868275
2623,0.32837754,0.328633
2624,0.3283935,0.3286425
2625,0.3283789,0.32862788
2626,0.32836196,0.3285648
2627,0.32834077,0.32853615
2628,0.328285,0.32853258
2629,0.3282713,0.32848918
2630,0.3282389,0.3284408
2631,0.32824603,0.32843667
2632,0.32825196,0.32841483
2633,0.32820433,0.32841954
2634,0.32819656,0.32835883
2635,0.32815608,0.32830125
2636,0.3281378,0.3282898
2637,0.32810864,0.32825083
2638,0.32808393,0.32824647
2639,0.32808816,0.3282114
2640,0.32805303,0.32818398
2641,0.32798824,0.32810858
2642,0.3279887,0.32811022
2643,0.3279672,0.32806244
2644,0.3279455,0.32804868
2645,0.3279274,0.3280202
2646,0.32791492,0.32797948
2647,0.32788062,0.32795164
2648,0.32787308,0.3279547
2649,0.32788244,0.32794207
2650,0.32782698,0.32787648
2651,0.32782304,0.32784793
2652,0.32779235,0.3277984
2653,0.32774493,0.3277874
2654,0.32771465,0.3277333
2655,0.32772171,0.32772943
2656,0.3277104,0.3277229
2657,0.32764328,0.3276699
2658,0.32767534,0.32768098
2659,0.32763496,0.32761544
2660,0.3276038,0.32759053
2661,0.3275967,0.32756317
2662,0.3275558,0.3275214
2663,0.32758263,0.3275334
2664,0.32752472,0.32745332
2665,0.3274955,0.3274363
2666,0.32745174,0.32739636
2667,0.32746297,0.32738715
2668,0.32744074,0.32734877
2669,0.3274412,0.32736197
2670,0.3273692,0.32726774
2671,0.3273826,0.32729325
2672,0.32731873,0.32723132
2673,0.32736105,0.32721293
2674,0.32729658,0.32714775
2675,0.32728744,0.3271523
2676,0.32725483,0.32709992
2677,0.32720497,0.3270431
2678,0.32727736,0.3271229
2679,0.32720405,0.3270408
2680,0.3271977,0.3269871
2681,0.32714385,0.3269936
2682,0.32713363,0.3269214
2683,0.3270833,0.32687405
2684,0.3270694,0.32688046
2685,0.32707217,0.32685843
2686,0.32707322,0.32686228
2687,0.32703108,0.32681596
2688,0.32695273,0.32674378
2689,0.32702434,0.32676083
2690,0.3269388,0.32668325
2691,0.3269272,0.32667613
2692,0.32694826,0.32665235
2693,0.3268624,0.32656804
2694,0.32685724,0.32657185
2695,0.32684243,0.3265274
2696,0.32685116,0.3265799
2697,0.32683352,0.32649732
2698,0.3267896,0.32649267
2699,0.3267566,0.32640824
2700,0.32672903,0.32639062
2701,0.32668325,0.32636628
2702,0.32668158,0.32633558
2703,0.32668844,0.32635373
2704,0.32664785,0.32629073
2705,0.32664084,0.3262667
2706,0.32660824,0.3262491
2707,0.3265568,0.32618085
2708,0.3265838,0.32622004
2709,0.32652873,0.32614622
2710,0.32654077,0.32613292
2711,0.32648188,0.32607368
2712,0.32646966,0.3260621
2713,0.3264711,0.3260534
2714,0.3264678,0.32602295
2715,0.32641253,0.3259786
2716,0.32637924,0.32592392
2717,0.32637033,0.32592186
2718,0.32632065,0.3258732
2719,0.32632852,0.32584482
2720,0.32624274,0.3257725
